iteration,state,occupation,age,gender,name,capacity,time,cures,action
1,corpse,other,15,woman,Hanna Magana,10,644,0,squish
1,healthy,other,8,man,Rene Hill,10,636,0,save
1,zombie,other,16,woman,Latonya Roman,10,603,0,squish
1,injured,other,34,woman,Harper Vo,10,594,0,skip
1,corpse,other,70,man,Diego Stanton,10,575,0,squish
1,healthy,doctor,54,man,Blair Pace,10,568,0,save
1,injured,other,11,woman,Cheryl Gallegos,10,534,1,save
1,zombie,other,79,woman,Kasey Richardson,10,502,0,squish
1,zombie,other,9,woman,Bessie Ray,10,494,0,squish
1,zombie,other,60,woman,Alina Duarte,10,487,0,squish
1,injured,other,19,man,Kasey Reid,10,479,0,save
1,injured,doctor,55,woman,Paulina Norris,10,446,0,save
1,healthy,other,8,woman,Isabelle Merritt,10,412,1,save
1,zombie,other,39,woman,Yvonne Joseph,10,379,1,squish
1,injured,other,59,man,Kirk English,10,370,1,save
1,injured,other,13,woman,Chris Dominguez,10,336,0,scram
1,healthy,other,80,woman,Itzel Robles,10,213,0,save
1,injured,other,14,woman,Sara Hunt,10,180,0,save
1,zombie,other,64,woman,Rena Goodman,10,147,0,squish
1,healthy,other,79,woman,Maria Perez,10,130,0,skip
1,healthy,other,10,man,Alejandro Walter,10,107,0,scram
2,healthy,other,55,woman,Ruth Carlson,10,714,0,save
2,corpse,other,76,woman,Devon Adams,10,678,0,squish
2,injured,doctor,61,man,Wallace Cohen,10,665,0,save
2,zombie,other,66,man,Adam Salgado,10,632,1,squish
2,injured,other,78,woman,Katie Spencer,10,623,1,squish
2,healthy,engineer,61,woman,Annabelle Hahn,10,614,1,save
2,corpse,other,29,woman,Gabrielle Pitts,10,641,1,squish
2,corpse,other,64,woman,Maureen Mays,10,634,1,squish
2,healthy,other,15,woman,Teagan Gomez,10,627,1,save
2,injured,other,10,man,Odin Blanchard,10,591,1,save
2,corpse,other,69,man,Jayson Parsons,10,558,0,squish
2,zombie,other,76,woman,Marianne Wiley,10,551,0,squish
2,healthy,other,42,woman,Jodi Patterson,10,543,0,save
2,injured,other,9,man,Ariel Ramsey,10,510,0,save
2,zombie,other,63,woman,Shelley Spears,10,477,0,squish
2,zombie,other,14,man,Cayden Flynn,10,470,0,squish
2,corpse,other,73,man,Wilbur Stevens,10,463,0,squish
2,zombie,doctor,60,woman,Joyce Bravo,10,455,0,squish
2,injured,other,78,woman,Yvette Choi,10,447,0,squish
2,injured,doctor,27,man,Rohan Hancock,10,439,0,save
2,injured,other,74,man,Carey White,10,406,1,save
2,healthy,other,15,man,Muhammad Zhang,10,373,0,save
2,zombie,engineer,61,woman,Jodi Boyer,10,340,0,scram
2,injured,other,50,man,Lionel Reese,10,216,0,save
2,injured,other,59,man,Freddy Russell,10,182,0,save
2,zombie,other,14,woman,Carla Barron,10,149,0,squish
2,zombie,other,59,man,Charles Rivas,10,142,0,squish
2,injured,other,62,woman,Brooke Wilkins,10,133,0,squish
2,zombie,other,42,man,Lorenzo Camacho,10,126,0,squish
2,corpse,other,38,man,Ben Valencia,10,113,0,scram
3,zombie,other,20,woman,Margo Howell,10,716,0,squish
3,injured,other,13,woman,Natalie Brady,10,708,0,squish
3,zombie,other,13,woman,Paula Jarvis,10,701,0,squish
3,zombie,doctor,63,man,Sam Watts,10,693,0,squish
3,zombie,other,35,woman,Mollie Fox,10,686,0,squish
3,corpse,other,71,woman,Gwendolyn Fitzpatrick,10,678,0,squish
3,zombie,other,23,man,Dewayne Mejia,10,671,0,squish
3,zombie,other,23,man,Blake Greer,10,665,0,squish
3,injured,doctor,64,man,Noel Leonard,10,657,0,save
3,injured,other,9,woman,Jewel Hall,10,623,1,save
3,zombie,other,15,woman,Imani Person,10,591,0,squish
3,zombie,engineer,55,woman,Anastasia Shepard,10,584,0,squish
3,injured,other,31,woman,Kaydence Houston,10,576,0,squish
3,zombie,other,45,woman,Angie Santana,10,568,0,squish
3,injured,engineer,57,woman,Jasmine Rhodes,10,560,0,save
3,zombie,other,17,woman,Alyson Hughes,10,588,0,squish
3,healthy,other,64,man,Darnell Leal,10,580,0,save
3,injured,engineer,43,woman,Sadie Walton,10,548,0,save
3,injured,other,15,woman,Brandi Villegas,10,574,0,squish
3,healthy,other,61,man,Odin Thomas,10,566,0,save
3,zombie,other,8,man,Tom Mcconnell,10,533,0,squish
3,healthy,other,63,woman,Allison Gibson,10,526,0,save
3,corpse,other,58,woman,Jazmin Hanna,10,494,0,squish
3,injured,other,75,woman,Hayden Montgomery,10,486,0,save
3,healthy,other,56,man,Trent Boyer,10,453,0,save
3,injured,other,52,man,Julius Novak,10,421,0,save
3,healthy,other,17,man,Rodrigo Washington,10,388,0,save
3,healthy,engineer,48,man,Clifton Mcfarland,10,349,0,save
3,healthy,other,20,man,Mohammed Dickson,10,376,0,save
3,corpse,other,15,man,Cyrus Bennett,10,344,0,squish
3,healthy,other,44,woman,Gloria Abbott,10,336,0,save
3,injured,other,45,man,Roderick Schwartz,10,304,0,squish
3,injured,doctor,52,man,Wyatt Santana,10,297,0,squish
3,injured,other,9,man,Douglas Manning,10,290,0,squish
3,healthy,other,73,woman,Irene Petersen,10,282,0,save
3,injured,engineer,65,woman,Justine Espinosa,10,250,0,save
3,zombie,doctor,37,man,Garry Frank,10,277,0,squish
3,zombie,engineer,37,man,Kory Ortega,10,270,0,squish
3,zombie,engineer,47,woman,Harley Clayton,10,263,0,squish
3,zombie,other,22,woman,Alberta Goodman,10,256,0,squish
3,healthy,doctor,65,woman,Katelynn Maddox,10,249,0,save
3,corpse,other,68,woman,Kara Hodge,10,216,1,squish
3,corpse,other,76,man,Andy Donovan,10,209,1,squish
3,injured,other,67,man,Rafael Montgomery,10,202,1,save
3,injured,other,17,woman,Lyric Koch,10,167,0,save
3,corpse,other,32,man,Kieran Murray,10,135,0,squish
3,injured,other,77,woman,Tamika Medrano,10,127,0,squish
3,zombie,other,71,woman,Lesley Underwood,10,115,0,scram
4,injured,other,59,man,Caden Robbins,10,715,0,save
4,zombie,other,55,man,Donnell Le,10,681,0,squish
4,injured,other,12,woman,Audrey Wang,10,673,0,save
4,zombie,other,17,woman,Dena Parsons,10,641,0,squish
4,zombie,engineer,20,man,Phil Watson,10,634,0,squish
4,zombie,other,46,woman,Brianna Pacheco,10,627,0,squish
4,healthy,other,48,man,Alejandro Walton,10,620,0,save
4,corpse,other,57,woman,Leticia Frost,10,587,0,squish
4,zombie,other,13,woman,Diamond Wolfe,10,578,0,squish
4,zombie,other,9,man,Kai Herrera,10,571,0,squish
4,zombie,other,15,woman,Ryan Curtis,10,564,0,squish
4,injured,other,68,woman,Flora Welch,10,556,0,save
4,zombie,other,12,man,Chris Huerta,10,522,0,squish
4,injured,other,14,woman,Jewel Torres,10,514,0,save
4,zombie,other,51,woman,Lauren Ramirez,10,482,0,squish
4,corpse,other,59,woman,Adelaide Daugherty,10,475,0,squish
4,corpse,other,11,woman,Adriana Hughes,10,468,0,squish
4,corpse,other,63,man,Alden Barker,10,461,0,squish
4,zombie,other,13,man,Beckham Mullins,10,453,0,squish
4,corpse,other,31,woman,Jade Barron,10,446,0,squish
4,zombie,other,37,man,Ryland Warren,10,440,0,squish
4,healthy,other,54,man,Gerardo Wise,10,433,0,save
4,injured,other,17,man,Brayden Wells,10,401,0,save
4,injured,other,16,man,Hugh Ochoa,10,368,0,save
4,injured,other,15,man,Kayson Howard,10,335,0,save
4,zombie,engineer,67,woman,Kaylie Owen,10,302,0,squish
4,injured,other,35,woman,Rosemary Wade,10,294,0,save
4,injured,doctor,59,woman,Cristina Eaton,10,259,0,save
4,zombie,other,44,woman,Aniyah Alfaro,10,226,1,squish
4,injured,other,37,man,Max Webster,10,218,1,save
4,corpse,other,44,woman,Kylie Sloan,10,185,0,squish
4,healthy,other,8,woman,Gloria Mcclure,10,177,0,save
4,corpse,other,34,woman,Gertrude Valenzuela,10,145,0,squish
4,corpse,other,9,man,Robert Parks,10,138,0,squish
4,injured,other,57,woman,Diamond Doyle,10,124,0,scram
4,healthy,other,17,man,Sidney Stevenson,10,1,0,scram
